matiere,annee,num_question,texte_question
biologie,2018,1,Expliquer le rle de l’ADN. Illustrez par un schma simple.
biologie,2018,2,Dfinir un tissu. Donnez une application pratique.
biologie,2018,3,Citer les organes digestifs. Donnez deux exemples prcis.
biologie,2018,4,Dfinir un cosystme. Comparez avec une notion proche.
biologie,2018,5,Donner les groupes sanguins. Rsumez en quelques lignes.
biologie,2018,6,Diffrencier virus et bactrie. Donnez une application pratique.
biologie,2018,7,Citer les organes digestifs. Prsentez les avantages et limites.
biologie,2018,8,Donner les groupes sanguins. Donnez une dfinition complte.
biologie,2018,9,Expliquer le rle du noyau. Illustrez par un schma simple.
biologie,2018,10,Citer les besoins nutritifs des plantes. Illustrez par un schma simple.
biologie,2018,11,Expliquer le rle de l’ADN. Rsumez en quelques lignes.
biologie,2018,12,Dfinir la mitose. Prsentez les tapes principales.
biologie,2018,13,Donner les groupes sanguins. Expliquez avec un exemple concret.
biologie,2018,14,Expliquer le rle du noyau. Donnez une application pratique.
biologie,2018,15,Expliquer le rle des globules rouges. Donnez une application pratique.
biologie,2018,16,Citer des maladies infectieuses. Rsumez en quelques lignes.
biologie,2018,17,Citer des maladies infectieuses. Donnez une dfinition complte.
biologie,2018,18,Citer des maladies infectieuses. Illustrez par un schma simple.
biologie,2018,19,Dfinir une maladie hrditaire. Expliquez selon le programme de finaliste.
biologie,2018,20,Expliquer la chane alimentaire. Illustrez par un schma simple.
