matiere,annee,num_question,texte_question
biologie,2022,1,Dfinir un cosystme. Donnez une dfinition complte.
biologie,2022,2,Dfinir la mitose. Expliquez avec un exemple concret.
biologie,2022,3,Donner les groupes sanguins. Prsentez les tapes principales.
biologie,2022,4,Dfinir la photosynthse. Comparez avec une notion proche.
biologie,2022,5,Citer les tapes de la digestion. Donnez une application pratique.
biologie,2022,6,Expliquer le rle du noyau. Expliquez selon le programme de finaliste.
biologie,2022,7,Donner les groupes sanguins. Rsumez en quelques lignes.
biologie,2022,8,Dfinir l’immunit. Expliquez selon le programme de finaliste.
biologie,2022,9,Expliquer le rle du noyau. Expliquez avec un exemple concret.
biologie,2022,10,Expliquer la reproduction sexue. Donnez une application pratique.
biologie,2022,11,Expliquer la respiration. Prsentez les tapes principales.
biologie,2022,12,Dfinir la mitose. Expliquez selon le programme de finaliste.
biologie,2022,13,Expliquer la reproduction sexue. Donnez deux exemples prcis.
biologie,2022,14,Dfinir la mitose. Expliquez selon le programme de finaliste.
biologie,2022,15,Expliquer le rle du noyau. Expliquez avec un exemple concret.
biologie,2022,16,Dfinir une maladie hrditaire. Donnez une dfinition complte.
biologie,2022,17,Expliquer la respiration. Rsumez en quelques lignes.
biologie,2022,18,Citer les organes digestifs. Rsumez en quelques lignes.
biologie,2022,19,Expliquer la reproduction sexue. Donnez une dfinition complte.
biologie,2022,20,Citer les tapes de la digestion. Expliquez selon le programme de finaliste.
