matiere,annee,num_question,texte_question
mathématiques,2019,1,Calculer une moyenne. Donnez deux exemples prcis.
mathématiques,2019,2,Calculer une aire. Donnez deux exemples prcis.
mathématiques,2019,3,Rsoudre une quation du second degr. Donnez une application pratique.
mathématiques,2019,4,Rsoudre un systme d’quations. Prsentez les tapes principales.
mathématiques,2019,5,Calculer le discriminant. Donnez une dfinition complte.
mathématiques,2019,6,Calculer un sinus. Rsumez en quelques lignes.
mathématiques,2019,7,Tracer un tableau de signe. Comparez avec une notion proche.
mathématiques,2019,8,Rsoudre une inquation. Comparez avec une notion proche.
mathématiques,2019,9,Dvelopper une expression. Comparez avec une notion proche.
mathématiques,2019,10,Dterminer une image par fonction. Expliquez avec un exemple concret.
mathématiques,2019,11,Calculer un volume. Expliquez avec un exemple concret.
mathématiques,2019,12,Calculer un sinus. Comparez avec une notion proche.
mathématiques,2019,13,Tracer un tableau de signe. Expliquez selon le programme de finaliste.
mathématiques,2019,14,Calculer une limite. Expliquez avec un exemple concret.
mathématiques,2019,15,Calculer le discriminant. Donnez une dfinition complte.
mathématiques,2019,16,Tracer un tableau de signe. Illustrez par un schma simple.
mathématiques,2019,17,Rsoudre une inquation. Prsentez les avantages et limites.
mathématiques,2019,18,Dterminer une quation de droite. Illustrez par un schma simple.
mathématiques,2019,19,Calculer une aire. Expliquez selon le programme de finaliste.
mathématiques,2019,20,Dterminer une image par fonction. Illustrez par un schma simple.
