matiere,annee,num_question,texte_question
mathématiques,2024,1,Calculer une limite. Expliquez selon le programme de finaliste.
mathématiques,2024,2,Calculer le discriminant. Donnez une dfinition complte.
mathématiques,2024,3,Rsoudre une inquation. Prsentez les avantages et limites.
mathématiques,2024,4,Dterminer une image par fonction. Prsentez les avantages et limites.
mathématiques,2024,5,Calculer une drive simple. Rsumez en quelques lignes.
mathématiques,2024,6,Calculer une moyenne. Expliquez selon le programme de finaliste.
mathématiques,2024,7,noncer le thorme de Pythagore. Expliquez selon le programme de finaliste.
mathématiques,2024,8,Calculer un sinus. Prsentez les tapes principales.
mathématiques,2024,9,Dterminer une quation de droite. Donnez deux exemples prcis.
mathématiques,2024,10,Dterminer une primitive. Donnez deux exemples prcis.
mathématiques,2024,11,Calculer un sinus. Rsumez en quelques lignes.
mathématiques,2024,12,Dterminer une quation de droite. Illustrez par un schma simple.
mathématiques,2024,13,Rsoudre un systme d’quations. Expliquez avec un exemple concret.
mathématiques,2024,14,Dfinir une suite arithmtique. Prsentez les avantages et limites.
mathématiques,2024,15,Calculer un sinus. Prsentez les tapes principales.
mathématiques,2024,16,Dterminer une primitive. Expliquez selon le programme de finaliste.
mathématiques,2024,17,Dfinir une suite arithmtique. Donnez deux exemples prcis.
mathématiques,2024,18,Dterminer une image par fonction. Expliquez avec un exemple concret.
mathématiques,2024,19,Dterminer une image par fonction. Prsentez les avantages et limites.
mathématiques,2024,20,Rsoudre une quation logarithmique. Expliquez avec un exemple concret.
