matiere,annee,num_question,texte_question
histoire-géo,2021,1,Dfinir la savane. Expliquez selon le programme de finaliste.
histoire-géo,2021,2,Citer les causes de la Premire Guerre mondiale. Donnez une dfinition complte.
histoire-géo,2021,3,Citer les ressources minires de la RDC. Prsentez les tapes principales.
histoire-géo,2021,4,Citer les pays voisins de la RDC. Rsumez en quelques lignes.
histoire-géo,2021,5,Citer les ressources minires de la RDC. Comparez avec une notion proche.
histoire-géo,2021,6,Expliquer l’urbanisation. Rsumez en quelques lignes.
histoire-géo,2021,7,Citer les royaumes africains anciens. Rsumez en quelques lignes.
histoire-géo,2021,8,Dfinir une carte gographique. Donnez deux exemples prcis.
histoire-géo,2021,9,Dfinir la savane. Expliquez avec un exemple concret.
histoire-géo,2021,10,Expliquer le changement climatique. Donnez une dfinition complte.
histoire-géo,2021,11,Citer les royaumes africains anciens. Expliquez avec un exemple concret.
histoire-géo,2021,12,Dfinir la dmocratie. Illustrez par un schma simple.
histoire-géo,2021,13,Citer les ocans du monde. Illustrez par un schma simple.
histoire-géo,2021,14,Expliquer l’importance du fleuve Congo. Rsumez en quelques lignes.
histoire-géo,2021,15,Citer des organisations internationales. Donnez deux exemples prcis.
histoire-géo,2021,16,Expliquer les migrations. Expliquez avec un exemple concret.
histoire-géo,2021,17,Dfinir latitude et longitude. Illustrez par un schma simple.
histoire-géo,2021,18,Dfinir une carte gographique. Donnez une application pratique.
histoire-géo,2021,19,Citer des organisations internationales. Comparez avec une notion proche.
histoire-géo,2021,20,Citer les ressources minires de la RDC. Expliquez avec un exemple concret.
