matiere,annee,num_question,texte_question
mathématiques,2023,1,Dterminer une image par fonction. Illustrez par un schma simple.
mathématiques,2023,2,Rsoudre une quation logarithmique. Illustrez par un schma simple.
mathématiques,2023,3,Calculer une limite. Expliquez selon le programme de finaliste.
mathématiques,2023,4,Rsoudre une quation du second degr. Expliquez selon le programme de finaliste.
mathématiques,2023,5,Rsoudre une quation logarithmique. Illustrez par un schma simple.
mathématiques,2023,6,Rsoudre un systme d’quations. Donnez une application pratique.
mathématiques,2023,7,Calculer un volume. Rsumez en quelques lignes.
mathématiques,2023,8,Factoriser une expression. Expliquez selon le programme de finaliste.
mathématiques,2023,9,Calculer un sinus. Comparez avec une notion proche.
mathématiques,2023,10,Dterminer une primitive. Donnez une application pratique.
mathématiques,2023,11,Tracer un tableau de signe. Donnez une application pratique.
mathématiques,2023,12,Calculer une moyenne. Expliquez avec un exemple concret.
mathématiques,2023,13,Dterminer une primitive. Expliquez avec un exemple concret.
mathématiques,2023,14,Rsoudre un systme d’quations. Prsentez les avantages et limites.
mathématiques,2023,15,Factoriser une expression. Donnez deux exemples prcis.
mathématiques,2023,16,Rsoudre un systme d’quations. Expliquez avec un exemple concret.
mathématiques,2023,17,Tracer un tableau de signe. Expliquez avec un exemple concret.
mathématiques,2023,18,Dvelopper une expression. Comparez avec une notion proche.
mathématiques,2023,19,Calculer une drive simple. Expliquez avec un exemple concret.
mathématiques,2023,20,Dfinir une suite arithmtique. Donnez une application pratique.
