matiere,annee,num_question,texte_question
autre,2021,1,Rdiger une introduction. Donnez une dfinition complte.
autre,2021,2,Dfinir le registre soutenu. Prsentez les tapes principales.
autre,2021,3,Rdiger un paragraphe argumentatif. Prsentez les avantages et limites.
autre,2021,4,Former une phrase au conditionnel. Donnez deux exemples prcis.
autre,2021,5,Dfinir une proposition subordonne. Comparez avec une notion proche.
autre,2021,6,Accorder un participe pass. Donnez deux exemples prcis.
autre,2021,7,Dfinir le registre soutenu. Expliquez avec un exemple concret.
autre,2021,8,Rdiger une introduction. Prsentez les tapes principales.
autre,2021,9,Dfinir le complment d’objet direct. Donnez deux exemples prcis.
autre,2021,10,Dfinir le genre thtral. Donnez une application pratique.
autre,2021,11,Diffrencier auteur et narrateur. Comparez avec une notion proche.
autre,2021,12,Donner un antonyme. Expliquez selon le programme de finaliste.
autre,2021,13,Transformer une phrase active en passive. Prsentez les avantages et limites.
autre,2021,14,Rdiger un paragraphe argumentatif. Rsumez en quelques lignes.
autre,2021,15,Donner un antonyme. Expliquez avec un exemple concret.
autre,2021,16,Donner un antonyme. Prsentez les avantages et limites.
autre,2021,17,Dfinir le registre soutenu. Prsentez les tapes principales.
autre,2021,18,Transformer une phrase active en passive. Illustrez par un schma simple.
autre,2021,19,Dfinir une proposition subordonne. Comparez avec une notion proche.
autre,2021,20,Transformer un discours direct. Donnez une dfinition complte.
