matiere,annee,num_question,texte_question
mathématiques,2025,1,noncer le thorme de Pythagore. Donnez deux exemples prcis.
mathématiques,2025,2,Dfinir une suite gomtrique. Comparez avec une notion proche.
mathématiques,2025,3,Dfinir une suite arithmtique. Illustrez par un schma simple.
mathématiques,2025,4,noncer le thorme de Pythagore. Prsentez les avantages et limites.
mathématiques,2025,5,Calculer le discriminant. Donnez une dfinition complte.
mathématiques,2025,6,Calculer une moyenne. Expliquez selon le programme de finaliste.
mathématiques,2025,7,Calculer une moyenne. Prsentez les avantages et limites.
mathématiques,2025,8,Rsoudre une quation logarithmique. Prsentez les avantages et limites.
mathématiques,2025,9,Rsoudre un systme d’quations. Rsumez en quelques lignes.
mathématiques,2025,10,Rsoudre une inquation. Expliquez avec un exemple concret.
mathématiques,2025,11,Calculer une moyenne. Prsentez les tapes principales.
mathématiques,2025,12,Rsoudre une inquation. Rsumez en quelques lignes.
mathématiques,2025,13,Tracer un tableau de signe. Prsentez les tapes principales.
mathématiques,2025,14,Dterminer une quation de droite. Comparez avec une notion proche.
mathématiques,2025,15,Calculer le discriminant. Rsumez en quelques lignes.
mathématiques,2025,16,Dfinir une suite gomtrique. Donnez une application pratique.
mathématiques,2025,17,Dterminer une primitive. Expliquez avec un exemple concret.
mathématiques,2025,18,noncer le thorme de Pythagore. Donnez deux exemples prcis.
mathématiques,2025,19,Calculer une aire. Comparez avec une notion proche.
mathématiques,2025,20,Rsoudre un systme d’quations. Donnez deux exemples prcis.
