matiere,annee,num_question,texte_question
mathématiques,2018,1,Calculer un sinus. Donnez deux exemples prcis.
mathématiques,2018,2,Dfinir une suite gomtrique. Donnez une application pratique.
mathématiques,2018,3,Rsoudre un systme d’quations. Donnez une application pratique.
mathématiques,2018,4,Dfinir une suite gomtrique. Donnez deux exemples prcis.
mathématiques,2018,5,Rsoudre une quation logarithmique. Prsentez les avantages et limites.
mathématiques,2018,6,Dfinir une suite gomtrique. Illustrez par un schma simple.
mathématiques,2018,7,Rsoudre une quation du second degr. Prsentez les tapes principales.
mathématiques,2018,8,Calculer un volume. Expliquez selon le programme de finaliste.
mathématiques,2018,9,Rsoudre une inquation. Expliquez selon le programme de finaliste.
mathématiques,2018,10,Factoriser une expression. Rsumez en quelques lignes.
mathématiques,2018,11,Calculer une drive simple. Rsumez en quelques lignes.
mathématiques,2018,12,Dfinir une suite arithmtique. Prsentez les tapes principales.
mathématiques,2018,13,Calculer une moyenne. Illustrez par un schma simple.
mathématiques,2018,14,Dfinir une suite arithmtique. Expliquez selon le programme de finaliste.
mathématiques,2018,15,Dvelopper une expression. Donnez une dfinition complte.
mathématiques,2018,16,Rsoudre une inquation. Comparez avec une notion proche.
mathématiques,2018,17,Rsoudre une inquation. Comparez avec une notion proche.
mathématiques,2018,18,Factoriser une expression. Comparez avec une notion proche.
mathématiques,2018,19,Dfinir une suite arithmtique. Rsumez en quelques lignes.
mathématiques,2018,20,Rsoudre une quation logarithmique. Prsentez les avantages et limites.
