matiere,annee,num_question,texte_question
biologie,2024,1,Donner les groupes sanguins. Illustrez par un schma simple.
biologie,2024,2,Citer les tapes de la digestion. Expliquez avec un exemple concret.
biologie,2024,3,Citer des maladies infectieuses. Donnez deux exemples prcis.
biologie,2024,4,Expliquer la chane alimentaire. Prsentez les avantages et limites.
biologie,2024,5,Expliquer le rle des globules rouges. Comparez avec une notion proche.
biologie,2024,6,Citer les tapes de la digestion. Expliquez avec un exemple concret.
biologie,2024,7,Expliquer le rle des globules rouges. Expliquez selon le programme de finaliste.
biologie,2024,8,Expliquer la respiration. Prsentez les tapes principales.
biologie,2024,9,Dfinir la mitose. Expliquez avec un exemple concret.
biologie,2024,10,Dfinir la mitose. Donnez deux exemples prcis.
biologie,2024,11,Expliquer le rle de l’ADN. Donnez une application pratique.
biologie,2024,12,Citer des maladies infectieuses. Donnez une application pratique.
biologie,2024,13,Expliquer le rle du noyau. Donnez une application pratique.
biologie,2024,14,Expliquer le rle de l’ADN. Rsumez en quelques lignes.
biologie,2024,15,Dfinir un cosystme. Comparez avec une notion proche.
biologie,2024,16,Expliquer la respiration. Prsentez les avantages et limites.
biologie,2024,17,Dfinir un cosystme. Donnez deux exemples prcis.
biologie,2024,18,Expliquer la chane alimentaire. Prsentez les avantages et limites.
biologie,2024,19,Dfinir la mitose. Rsumez en quelques lignes.
biologie,2024,20,Citer les tapes de la digestion. Prsentez les tapes principales.
