matiere,annee,num_question,texte_question
mathématiques,2023,1,Dfinir une suite gomtrique. Donnez une application pratique.
mathématiques,2023,2,Calculer le discriminant. Rsumez en quelques lignes.
mathématiques,2023,3,Dfinir une suite gomtrique. Donnez deux exemples prcis.
mathématiques,2023,4,Calculer une aire. Expliquez selon le programme de finaliste.
mathématiques,2023,5,Rsoudre une quation du second degr. Comparez avec une notion proche.
mathématiques,2023,6,Dvelopper une expression. Prsentez les avantages et limites.
mathématiques,2023,7,Dterminer une image par fonction. Rsumez en quelques lignes.
mathématiques,2023,8,Factoriser une expression. Donnez une dfinition complte.
mathématiques,2023,9,Tracer un tableau de signe. Rsumez en quelques lignes.
mathématiques,2023,10,Dfinir une suite gomtrique. Rsumez en quelques lignes.
mathématiques,2023,11,Dfinir une suite gomtrique. Expliquez avec un exemple concret.
mathématiques,2023,12,Dterminer une primitive. Rsumez en quelques lignes.
mathématiques,2023,13,Calculer une drive simple. Comparez avec une notion proche.
mathématiques,2023,14,Dterminer une quation de droite. Donnez deux exemples prcis.
mathématiques,2023,15,Rsoudre un systme d’quations. Donnez une dfinition complte.
mathématiques,2023,16,Calculer une aire. Expliquez avec un exemple concret.
mathématiques,2023,17,Dterminer une quation de droite. Donnez une application pratique.
mathématiques,2023,18,Calculer un sinus. Comparez avec une notion proche.
mathématiques,2023,19,Rsoudre une quation logarithmique. Donnez deux exemples prcis.
mathématiques,2023,20,Dterminer une image par fonction. Prsentez les tapes principales.
